Date;Livraison;Année;N° de notice;Page;Catégorie;Sous-Catégorie;Langue;Titre;Auteur;Posture;Affichage identitaire;Traducteur;Para-auteur;Nombre de feuilles;Fraction;Nombre de pages;Nombre de volumes;Format;Tirage 1;Illustrations 1;Nombre d'illustrations 1;Type de papier 1;Prix 1;Tirage 2;Illustrations 2;Nombre d'illustrations 2;Type de papier 2;Prix 2;Tirage 3;Illustrations 3;Nombre d'illustrations 3;Type de papier 3;Prix 3;Edition;Lieu d'édition;Imprimeur;Lieu d’impression;Lieu de vente 1;Libraire 1;Lieu de vente 2;Libraire 2;Lieu de vente 3;Libraire 3;Lieu de vente 4;Libraire 4;Lieu de vente 5;Libraire 5;Lieu de vente 6;Libraire 6;Lieu de vente 7;Libraire 7;Lieu de vente 8;Libraire 8;Lieu de vente 9;Libraire 9;Commentaires des bibliographes;Notes (e-BdF);Lien notice catalogue;Unnamed: 59
1828/11/01;44;1828;6478;209;BELLES-LETTRES;Introduction et Langues;Français;"Dictionnaire français-arabe. Par Ellious Bocthor, Egyptien, professeur d'arabe vulgaire à l'école royale des L.L. 0.0 vivantes; revu et augmenté par A. Caussin de Parceval, professeur d'arabe vulgaire à l'école royale des L.L. O.O. Deuxième livraison.";Ellious Bocthor, Egyptien, professeur d'arabe vulgaire à l'école royale des L.L. 0.0 vivantes;;"Contexte géographique;Enseignement";;A. Caussin de Parceval, professeur d'arabe vulgaire à l'école royale des L.L. O.O.;20;;160;;in-4°;;;;;12,0;;;;papier vélin;24;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;L'ouvrage aura six livraisons formant deux volumes.;;;
1828/11/01;44;1828;6478;209;BELLES-LETTRES;Introduction et Langues;Français;"Dictionnaire français-arabe. Par Ellious Bocthor, Egyptien, professeur d'arabe vulgaire à l'école royale des L.L. 0.0 vivantes; revu et augmenté par A. Caussin de Parceval, professeur d'arabe vulgaire à l'école royale des L.L. O.O. Troisième livraison.";Ellious Bocthor, Egyptien, professeur d'arabe vulgaire à l'école royale des L.L. 0.0 vivantes;;"Contexte géographique;Enseignement";;A. Caussin de Parceval, professeur d'arabe vulgaire à l'école royale des L.L. O.O.;18;;144;;in-4°;;;;;12,0;;;;papier vélin;24;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;L'ouvrage aura six livraisons formant deux volumes.;;;
1828/11/01;44;1828;6479;233;BELLES-LETTRES;Romans et Contes;Espagnol;El Castello Negro, o los trabajos de la joven Ofelia. Tomo primero.;;Anonyme;;;;5 4/9;;196;;in-18;;;;;;;;;;;;;;;;;;Decourchant;Paris;Paris, rue du Temple, n. 69;;;;;;;;;;;;;;;;;;;;;
1828/11/01;44;1828;6481;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Latin;Empulensis injuriarum inquisitum et repertum adversus R.R. D.D. principalem Joan. Marchetti archiepiscopum ancyranum. Dato dalle pezze originali componenti il processo criminale contestate col pubblico protocollo del tribunale di Empoli. Dal dott. Pietro Neri, procuratore riconosciuto in causa.;dott. Pietro Neri, procuratore riconosciuto in causa;;Justice;;;3 1/2;;56;;in-8°;;;;;;;;;;;;;;;;;;Butini;Bastia;;;;;;;;;;;;;;;;;;;;;;
1828/11/01;44;1828;6482;210;BELLES-LETTRES;Introduction et Langues;Latin;Manuel latin pour le baccalauréat ès-lettres. Par E. Boutmy. Première partie. Poésie. Septième livraison. Premier livre des épitres d'Horace.;Horace;;;;E. Boutmy;8 1/4;;132;;in-8°;;;;;3,0;;;;;;;;;;;;;Thuau;Paris;Paris, rue de l'Ecole-de-Médecine, n. 4;;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6486;216;BELLES-LETTRES;Poétique et Poésie;Français;Les Amours de Mars et de Vénus.;;Anonyme;;;;1 3/8;;88;;in-32;;;;;;;;;;;;;;;;;;Plassan;Paris;Paris;Deslongchamps;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6487;228;BELLES-LETTRES;Théâtre;Français;Analyse de Jane Shore, tragédie en cinq actes de M. Rowe.;C. Brement, professeur de langue anglaise;;Enseignement;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Danicourt-Huet;Orléans;;;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6505;220;BELLES-LETTRES;Poétique et Poésie;Français;Le Chansonnier des Dames.;;Anonyme;;;;5 17/18;;214;;in-18;;2;2;;3,0;;2;2;cartonné;;;2;2;relié;;;;F. Didot;Paris;Paris, rue Saint-Jacques, n. 59;Louis Janet;;;;;;;;;;;;;;;;;Avec 2 gravures et de la musique. C'est la quatrième année. Il y a des exemplaires cartonnés ou reliés dans les prix de 5 à 18 francs.;;;
1828/11/08;45;1828;6506;221;BELLES-LETTRES;Poétique et Poésie;Français;Chansons et rondes chantées à la fête du Roi le 4 novembre 1828.;;Anonyme;;;;1 1/3;;48;;in-18;;;;;;;;;;;;;;;;;;Mme veuve Ballard;Paris;;;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6509;210;BELLES-LETTRES;Introduction et Langues;Français;Corrigé du cours théorique et pratique sur les difficultés de la grammaire française, ou Cacographie des principes, etc.;M. Martin;;;;;6;;144;;in-12;;;;;1,25;;;;;;;;;;;;;Leblan-Courtois;Laon;Laon;Leblan-Courtois;;;;;;;;;;;;;;;;;Voyez n. 5715.;;;
1828/11/08;45;1828;6510;221;BELLES-LETTRES;Poétique et Poésie;Français;Couplets chantés à l'hôtel royal des Invalides, à l'occasion de la fête du Roi.;;Anonyme;;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Duverger;Paris;;;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6513;232;BELLES-LETTRES;Romans et Contes;Français;Crohoore na Bilhoge, ou les White-Boys, roman historique irlandais. Par M. Banim, traduit de l'anglais par M. A. J. B. Defauconrpet.;M. Banim;;;M. A. J. B. Defauconpret;;26 3/4;;642;3;in-12;;;;;9,0;;;;;;;;;;;;;Ernest Lesourd;Angers;Paris, rue St.-Germain-des-Prés, n. 9;Ch. Gosselin;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6520;211;BELLES-LETTRES;Introduction et Langues;Français;"Dictionnaire universel de la langue française, avec le latin et les étymologies, extrait comparatif, concordance, critique et supplément de tous les dictionnaires; manuel encyclopédique et de grammaire, d'orthographe, de vieux langage, de néologie, contenant, etc. Oan-lexique. Septième édition, revue, corrigée et augmentée.";Pierre-Claude-Victoire Boiste, ancien avocat, homme de lettres;;"Métiers du livre;Justice";;;120;;960;;in-4°;;;;;27;;;;papier satiné;30;;;;;;;;Firmin Didot;Paris;Paris, quai des Augustins, n. 25;Verdière;;;;;;;;;;;;;;;;;Septième édition, revue, corrigée et augmentée.;;;
1828/11/08;45;1828;6523;228;BELLES-LETTRES;Romans et Contes;Français;Le Doyen de Killerine. Tome III.;;Anonyme;;;;4 1/8;;264;;in-32;;;;;1,25;;;;;;;;;;;;;Firmin Didot;Paris;Paris, rue de Richelieu, n. 20;Dauthereau;;;;;;;;;;;;;;;;;CIe livraison de la Collection des meilleurs romans français et étrangers, en 100 volumes fixes.;;;
1828/11/08;45;1828;6526;214;BELLES-LETTRES;Rhétorique et Eloquence;Français;Eloge historique de Jean Raillard, médecin en chef de l'hospice de l'Antiquaille, à Lyon, lu en séance publique, etc., le 18 août 1828. Par M. A. Chapeau.;M. A. Chapeau;;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;André Idt;Lyon;Lyon;André Idt;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6529;221;BELLES-LETTRES;Poétique et Poésie;Français;Epître en vers à S. M. Charles X.;M. Destravault;;;;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Béraud;Paris;Paris, rue des Fossés-Saint-Jacques, n. 4;chez l'auteur;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6538;235;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Le Furet des Salons;;Anonyme;;;;1;;128;;in-64;;9 planches;9;;;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Saint-Jacques, n. 21;Marcilly;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6539;210;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française de Lhomond, revue par F. D. Aynès. Quatorzième édition;F. D. Aynès;;;;;7;;168;;in-12;;;;;;;;;;;;;;;;;;Rusand;Lyon;Lyon;Rusand;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6540;215;BELLES-LETTRES;Poétique et Poésie;Français;"La Henriade travestie. Poëme en vers burlesques, avec des notes historiques et critiques; suivie des Amours de Mars et de Vénus";;Anonyme;;;;4 15/16;;316;;in-32;;une gravure;1;;;;;;;;;;;;;;;Plassan;Paris;Paris;Delongchamps;;;;;;;;;;;;;;;;;Les Amours de Mars et de Vénus ont une pagination particulière.;;;
1828/11/08;45;1828;6542;232;BELLES-LETTRES;Romans et Contes;Français;Histoire de Jean de Paris, roi de France;;Anonyme;;;;1 1/3;;48;;in-18;;;;;;;;;;;;;;;;;;Deckherr;Montbéliard;Montbéliard;Deckherr;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6552;235;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Lettre à Phénice. Séance publique de la société d'agriculture, sciences, arts et commerce du Puy;;Anonyme;;;;1 1/8;;18;;in-8°;;;;;;;;;;;;;;;;;;Pasquet;Le Puy;;;;;;;;;;;;;;;;;;;En prose.;;;
1828/11/08;45;1828;6553;239;BELLES-LETTRES;Epistolaires;Français;Lettres et épîtres amoureuses d'Héloïse et d'Abeilard;"Héloïse;Abeilard";"Collectif;Nom féminin";;;;13 2/3;;492;2;in-18;;;;;;;;;;;;;;;;;;Pochard;Paris;Paris, rue de l'Observance, n. 10;Garnery;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6556;233;BELLES-LETTRES;Romans et Contes;Français;Loisirs d'un ménage en 1804. Deux parties en un volume. Nouvelles publiées par M. le comte de S***;M. le comte de S***;Anonyme masculin;Noblesse;;;13 1/3;;320;;in-12;;;;;3,5;;;;;;;;;;;;;Pihan Delaforest;Paris;Paris, rue Hautefeuille, n. 12;Roret;Paris;Amb. Dupont;Paris;Bouland;Paris;Grimbert;Paris;Delion;;;;;;;;;;;;
1828/11/08;45;1828;6557;233;BELLES-LETTRES;Romans et Contes;Français;La maîtresse fidèle. Histoire nouvelle;;Anonyme;;;;0 5/9;;20;;in-18;;;;;;;;;;;;;;;;;;Deckherr;Montbéliard;Montbéliard;Deckherr;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6558;230;BELLES-LETTRES;Romans et Contes;Français;Les Malheurs d'un amant heureux, ou Mémoires d'un jeune aide-de-camp de Napoléon Bonaparte, écrits par son valet de chambre. Deuxième édition.;;Anonyme;;;;43 7/12;;1046;4;in-12;;;;;12,0;;;;;;;;;;;;;Darnault-Maurant;Orléans;Paris, rue du Battoir-Saint-André, n. 12;Boulland;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6561;220;BELLES-LETTRES;Poétique et Poésie;Français;Le Momusien. Recueil de chansons inédites, publié par Em. Debraux, Ch. Lepage. Deuxième livraison.;;"Collectif;Compilation";;;"Em. Debraux;Ch. Lepage";0 1/2;;4;;in-4°;;;;;0,50;;;;;;;;;;;;;Sétier;Paris;Paris;chez les éditeurs;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;Voyez n. 6419.;;;
1828/11/08;45;1828;6562;240;BELLES-LETTRES;Epistolaires;Français;Monsieur et très-honoré frère;J. H. Grandpierre, ministre du saint évangile, etc., boulevart du Mont-Parnasse, n. 41;;"Religion;Contexte géographique";;;1;;16;;in-8°;;;;;;;;;;;;;;;;;;Smith;Paris;;;;;;;;;;;;;;;;;;;Lettre signée J. H. Grandpierre, ministre du saint évangile, etc., boulevart du Mont-Parnasse, n. 41.;;;
1828/11/08;45;1828;6570;212;BELLES-LETTRES;Introduction et Langues;Français;"Nouvelle grammaire espagnole raisonnée. Par M. Josse. Nouvelle édition, revue, corrigée et augmentée par M. Bonifaz, contenant, etc.; suivie d'un traité de versification espagnole, par M. Hamonière.";M. Josse;;;;"M. Bonifaz;M. Hamonière";23;;552;2;in-12;;;;;;;;;;;;;;;;;;Farcy;Paris;Paris, rue Richelieu, n. 14;Bobée;Paris;Baudry;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6571;210;BELLES-LETTRES;Introduction et Langues;Français;Nouvelle grammaire française, sur un plan très-méthodique, avec de nombreux exercices d'orthographe, de syntaxe et de ponctuation, tirés des meilleurs auteurs et distribués dans l'ordre des règles. Douzième édition.;"M. Noël;M. Chapsal";Collectif;;;;8 1/2;;204;;in-12;;;;;;;;;;;;;;;;;;Eberhart;Paris;Paris, quai Conti, n. 13;Maire-Nyon;Paris;Roret;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6577;219;BELLES-LETTRES;Poétique et Poésie;Français;Ode à l'Océan.;Par Antoine Cunyngham, auteur de poésies diverses;;Métiers du livre;;;1;;16;;in-8°;;;;;0,75;;;;;;;;;;;;;Rignoux;Paris;Paris, rue Hautefeuille, n. 23;A. Bertrand;;;;;;;;;;;;;;;;;Prix: 0-75;;;
1828/11/08;45;1828;6579;215;BELLES-LETTRES;Poétique et Poésie;Français;Oeuvres choisies de Parny.;Parny;;;;;6 1/8;;392;3;in-32;;;;;;;;;;;;;;;;;;Constant Chantpie;Saint-Denis;Paris;Théophile Berquet;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6582;225;BELLES-LETTRES;Théâtre;Français;"La Perle de Marienbourg, comédie-anecdote, mêlée de chants, en deux journées ; représentée sur le théâtre du Vaudeville le 11 octobre 1828.";"M. Théaulon;M. Desforges;M. Adolphe";"Collectif;Pseudonyme masculin";;;;3;;48;;in-8°;;;;;;;;;;;;;;;;;;Coniam;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6584;216;BELLES-LETTRES;Poétique et Poésie;Français;Poème sur Sedan, contenant quelques particularités intéressantes de l'histoire de cette ville.;Pierre-Nicolas-Louis Delaive, ancien premier suppléant de la justice de paix de Sedan, section du Sud;;"Contexte géographique;Justice";;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Suhaux;Sedan;Sedan;Suhaux;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6591;230;BELLES-LETTRES;Romans et Contes;Français;Robert Fitzooth, surnommé Robin Hood, ou le Chef des proscrits. Roman historique.;A. J. B. Defauconpret;;;;;35 5/12;;850;3;in-12;;;;;;;;;;;;;;;;;;Lachevardière;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Ch. Gosselin;;;;;;;;;;;;;;;;;En tête du premier volume est la Liste complète des ouvrages de M. A.J. B. Defauconpret.;;;
1828/11/08;45;1828;6595;223;BELLES-LETTRES;Théâtre;Français;Théâtre de Beaumarchais, précédé d'une notice sur sa vie et ses ouvrages. Nouvelle édition.;Beaumarchais;;;;;54 1/2;;872;2;in-8°;;;;;;;;;;;;;;;;;;Fournier;Paris;Paris, quai des Augustins;Furne;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6597;237;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;La Veuve du Soldat, anecdote traduite de l'anglais;;Anonyme;;;;0 1/3;;8;;in-12;;;;;;;;;;;;;;;;;;Barret;Lyon;;;;;;;;;;;;;;;;;;;En prose.;;;
1828/11/08;45;1828;6598;224;BELLES-LETTRES;Théâtre;Français;La Violette, opéra comique en trois actes, imité du roman de Gérard de Nevers, paroles de M. E. Planard, musique de M. le chevalier Carafa, représenté sur le théâtre royal de l'Opéra-Comique le 7 octobre 1828;M. E. Planard;;Noblesse;;M. le chevalier Carafa;3;;48;;in-8°;;;;;2,0;;;;;;;;;;;;;Duverger;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6599;234;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Voyage pittoresque et romantique sur la cheminée;M. Brès;;;;;4 2/3;;168;;in-18;;8 gravures en couleur;8;;5,0;;8 gravures en couleur;8;cartonné;;;8 gravures en couleur;8;relié;;;;F. Didot;Paris;Paris, rue Saint-Jacques, n. 59;Louis Janet;;;;;;;;;;;;;;;;;Il y a des exemplaires cartonnés ou reliés dans les prix de 6 à 36 fr.;;;
1828/11/08;45;1828;6600;"236;212";BELLES-LETTRES;"Introduction et Langues;Philologie, Critique, Mélanges";Allemand;Cours de littérature allemande, ou Recueil, en prose et en vers, de morceaux choisis dans les écrits des meilleurs auteurs allemands, etc. Tome second. (Poésie.);meilleurs auteurs allemands;Compilation;Contexte géographique;;;27;;432;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris, rue Jacob, n. 24;F. Didot;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6601;232;BELLES-LETTRES;Romans et Contes;Anglais;The Epicurean, a Tale;Thomas Moore;;;;;5 5/12;;130;;in-12;;;;;;;;;;;;;;;;;;Belin;Paris;Paris, rue Vivienne, n. 18;A. et W. Galignani;;;;;;;;;;;;;;;;;Il existe deux traductions françaises de l'Epicurien, l'une par M. A. A. Renouard, l'autre par Mme Aragon. Voyez n. 6523 et 7365 de 1827.;;;
1828/11/08;45;1828;6602;222;BELLES-LETTRES;Poétique et Poésie;Italien;Saggio di prose e versi di S. Viale.;S. Viale;;;;;7 1/4;;116;;in-8°;;;;;;;;;;;;;;;;;;Boucher;Paris;;;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6607;238;BELLES-LETTRES;Polygraphes;Latin;M. T. Ciceronis Pars Secunda, sive orationes omnes ad optimos codices et editionem J. Vict. Leclerc recensitæ, cum selectis veterum ac recentiorum notis, curante et emendante N. E. Lemaire. Volumen quartum.;Cicéron;;;;"J. Vict. Leclerc;N. E. Lemaire";41 1/4;;660;;in-8°;;;;;;;;;;;;;;;;;;F. Didot;Paris;Paris, rue des Quatre-Fils, au Marais;N. E. Lemaire;;;;;;;;;;;;;;;;;Tome 100, faisant partie de la 50e livraison de la Bibliotheca classica latina.;;;
1828/11/08;45;1828;6609;238;BELLES-LETTRES;Polygraphes;Latin;Selecta Marci Tullii Ciceronis Opera, notis illustrata, et in quatuor partes distributa. Pars secunda, ad usum tertianorum.;Cicéron;;;;;5 17/18;;214;;in-18;;;;;;;;;;;;;;;;;;Rusand;Lyon;Lyon;Rusand;;;;;;;;;;;;;;;;;;;;
1828/11/08;45;1828;6610;215;BELLES-LETTRES;Poétique et Poésie;"Latin;Français";Societati pro Levandis Extraneis Londinensi Carmen.;Abel;;;;;1 1/2;;24;;in-8°;;;;;;;;;;;;;;;;;;Fain;Paris;;;;;;;;;;;;;;;;;;;La dédicace en anglais, au duc de Clarence, est signée Abel. Une traduction en prose française est en regard de l'ode latine, en vers saphiques.;;;
1828/11/15;46;1828;6617;238;BELLES-LETTRES;Polygraphes;Français;Atlas pour servir aux œuvres de M. le comte de Ségur. Première livraison.;;Anonyme;;;;1;;8;;in-4° oblong;;2 planches et 2 cartes;4;;;;;;;;;;;;;;;Decourchant;Paris;Paris, rue Mazarine, n. 30;Eymery, Fruger et compagnie;;;;;;;;;;;;;;;;;Prix inconnu.;;;
1828/11/15;46;1828;6618;227;BELLES-LETTRES;Théâtre;Français;L'Aventurier, ou les Amis d'aujourd'hui, comédie en trois actes.;M. A*** G*** (de la Charente-Inférieure);Anonyme;Contexte géographique;;;7;;112;;in-8°;;;;;;;;;;;;;;;;;;Coudert;Bordeaux;Bordeaux;Coudert;;;;;;;;;;;;;;;;;En prose.;;;
1828/11/15;46;1828;6619;237;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;L'Aveugle et le Soldat.;;Anonyme;;;;0 2/3;;16;;in-12;;;;;;;;;;;;;;;;;;Smith;Paris;Paris, rue de l'Oratoire-Saint-Honoré, n. 6;Servier;;;;;;;;;;;;;;;;;N. 49 des Traités religieux.;;;
1828/11/15;46;1828;6624;220;BELLES-LETTRES;Poétique et Poésie;Français;Le Chansonnier des Muses, pour faire suite aux Muses galantes, etc. Onzième partie.;;Anonyme;;;;2;;128;;in-32;;;;;0,50;;;;;;;;;;;;;Vanackère fils;Lille;Lille;Vanackère fils;;;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6625;220;BELLES-LETTRES;Poétique et Poésie;Français;Chansonnier théâtral, ou Choix de couplets tirés des meilleurs vaudevilles, etc.;;Compilation;;;;0 1/4;;16;;in-32;;;;;;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, rue Saint-Claude, n. 14;Rémond;;;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6643;228;BELLES-LETTRES;Romans et Contes;Français;Le Doyen de Killerine. Tome IV.;;Anonyme;;;;3 15/16;;252;;in-32;;;;;1,25;;;;;;;;;;;;;Firmin Didot;Paris;Paris, rue de Richelieu, n. 20;Dauthereau;;;;;;;;;;;;;;;;;CIe livraison de la Collection des meilleurs romans français et étrangers, en 100 volumes fixes.;;;
1828/11/15;46;1828;6645;219;BELLES-LETTRES;Poétique et Poésie;Français;Elégie sur la mort de M. Jobez;M. Felician Gellion, de Sellières;;Contexte géographique;;;0 1/4;;4;;in-8°;;;;;;;;;;;;;;;;;;Courbet;Lons-le-Saulnier;;;;;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6647;210;BELLES-LETTRES;Introduction et Langues;Français;"Elémens de la grammaire française, par Lhomond ; revus et augmentés. Sixième édition.";Lhomond;;;;;5 11/12;;142;;in-12;;;;;;;;;;;;;;;;;;Rusand;Lyon;Lyon;Rusand;;;;;;;;;;;;;;;;;;"Je maintiens le nom de l'auteur dans le titre, car sa place est signifiante (l'ouvrage a été ""revu et augmenté"", mais pas par Lhomond) (JBM).";;
1828/11/15;46;1828;6650;218;BELLES-LETTRES;Poétique et Poésie;Français;Epître à M. Martignac, ministre et secrétaire d'état de l'intérieur.;Dayet;;;;;0 1/2;;8;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;Paris, quai Malaquais, n. 23;Ladvocat;;;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6653;217;BELLES-LETTRES;Poétique et Poésie;Français;Etudes françaises et étrangères. Deuxième édition, corrigée et augmentée de pièces nouvelles.;M. Emile Deschamps;;;;;24;;384;;in-8°;;;;;;;;;;;;;;;;;;Goëtschy;Paris;Paris, rue Saint-Germain-des-Prés, n. 9;Urbain Canel;;;;;;;;;;;;;;;;;A le même nombre de feuilles que la première édition.;;;
1828/11/15;46;1828;6655;226;BELLES-LETTRES;Théâtre;Français;"Faust, drame en 3 actes, imité de Goëthe. Par M. Antony Béraud et ***, musique de M. Al. Piccini, ballet de M. Coraly, décors de M. Lefèvre ; représenté sur le théâtre de la Porte-Saint-Martin le 29 octobre 1828";"M. Antony Béraud;***";"Collectif;Anonyme";;;"M. Al. Piccini;M. Coraly;M. Lefèvre";4 1/4;;68;;in-8°;;;;;;;;;;;;;;;;;;Chassaignon;Paris;Paris, cour des Fontaines, n. 7;;;;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6661;210;BELLES-LETTRES;Introduction et Langues;Français;Grammaire française, mise au nombre des livres classiques par le conseil royal de l'instruction publique, et adoptée pour l'éducation de S. A. R. Mgr le duc de Bordeaux. Quatrième édition.;E. Lefranc;;;;;11;;264;;in-12;;;;;2,25;;;;;;;;;;;;;Lachevardière;Paris;Paris, rue St-Germain-des-Prés, n. 9;Ch. Gosselin;;;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6662;212;BELLES-LETTRES;Introduction et Langues;Français;Grammaire simplifiée pour apprendre la langue espagnole;M. Villar, homme de lettres;;Métiers du livre;;;10;;20;;Petit in-folio in-plano;;;;;;;;;;;;;;;;;;Peletingeas;Bordeaux;;;;;;;;;;;;;;;;;;;10 feuilles (le titre et 9 tableaux).;;;
1828/11/15;46;1828;6664;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Grand récit d'un hellène, ou prédiction sur le sort des ottomans;;Anonyme;;;;0 1/2;;12;;in-12;;;;;;;;;;;;;;;;;;Coudert;Bordeaux;;;;;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6667;239;BELLES-LETTRES;Mythologie et Fables;Français;Histoires et paraboles, et Abrégé de la vie de saint Benoît. Nouvelle édition. Deux volumes.;abbé Champion;;Religion;;;6;;216;2;in-18;;;;;0,80;;;;;;;;;;;;;Blocquel;Lille;Lille;Castiaux;Paris, quai des Augustins, n. 15;Delarue;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6668;216;BELLES-LETTRES;Poétique et Poésie;Français;Hygimédie, ou le monde médical réformé, poëme;J. B. Renou;;;;;32 1/2;;520;;in-8°;;;;;;;;;;;;;;;;;;Trouvé;Paris;Paris, place de l'Ecole-de-Médecine, n. 4;Béchet jeune;Angers;Fourrier-Mame;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6671;226;BELLES-LETTRES;Théâtre;Français;"Les lanciers et les marchandes de modes, pièce en un acte, mêlée de couplets ; représentée sur le théâtre de la Gaîté le 3 novembre 1828";"M. Benjamin;M. Théodore N***;M. Armand Ov.....;M. E. F. Vazez";"Collectif;Anonyme masculin;Pseudonyme masculin";;;;2 3/4;;44;;in-8°;;;;;1,50;;;;;;;;;;;;;Dondey-Dupré;Paris;Paris, rue Saint-Claude, n. 14;Rémond;;;;;;;;;;;;;;;;;;;;
1828/11/15;46;1828;6676;236;BELLES-LETTRES;Philologie, Critique, Mélanges;Français;Lettre de Jean-Jean, sergent libéré, à son ami Chauvin, écrite en 1827, avec des principes généraux qui peuvent s'appliquer aux jeunes soldats de toutes les classes, etc.;Jean-Jean, sergent libéré;Pseudonyme masculin;Armée et maintien de l'ordre;;;1;;24;;in-12;;;;;;;;;;;;;;;;;;Doyen;Paris;Paris;marchands de nouveautés;;;;;;;;;;;;;;;;;;"On peut hésiter entre ""pseudonyme"" et personnage (JBM).";;
